education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
大专,166,暂未购车,独自租房,52,天蝎座,汉族,虎,A,"28,38","160,190",不限,双学士或以上,未婚,广东深圳,飘零海阁,未婚,深圳,心似风中摇动的花影，舞乱一地的千愁万绪，诉与谁来听？           曾记得，芳菲竟闹，花意正浓，揽一季繁华，芳华了大地，喧闹了岁月。怎奈何，…...
大专,165,已经购车,已购住房,60,白羊座,汉族,蛇,O,"69,75","170,190",不限,不限,不限,北京,竹林,丧偶,西城,人要学会宽容和感恩。善待别人就是善待自己        人以德为本  百善孝为先    百年世事如一梦，万里乾坤一盘棋，我的情况如下，身材苗条，相貌中常，热情善良，颇有修养，下乡知…
本科,167,暂未购车,已购住房,55,白羊座,汉族,虎,B,"43,54","170,190",不限,本科,不限,黑龙江哈尔滨,阳光,未婚,哈尔滨,来到这里是个偶然，希望这个偶然能够有所收获。    我来了，你在吗？    祝福有情人皆成眷属。...
高中中专及以下,166,暂未购车,已购住房,63,水瓶座,汉族,鸡,O,"63,70","174,200",汉族,不限,不限,河北石家庄,馨一,离异,石家庄,温柔善良，真诚的我，来到佳缘，寻找与我一起慢慢变老的有缘人，...
大专,160,已经购车,已购住房,45,天蝎座,汉族,蛇,AB,"33,44","170,178",不限,大专或以上,不限,安徽合肥,典娜,丧偶,合肥,在茫茫人海之中，轻唤一声，我的爱，我们相视一笑，那是彼此才能会心解读的浪漫回音。写信给我请贴邮票！请属狗和属兔的不要给我写信。谢谢！...
本科,165,已经购车,已购住房,52,天秤座,汉族,马,A,"40,49","170,190",不限,硕士,未婚离异,湖南长沙,果果,离异,长沙,　　这个世界上，总有一个人在等你，总有一个人会给你安心的幸福，总有一个人会陪你到老，这个人，要珍惜，要感恩。而你，是我要找的幸福吗？  　　本人在湘雅工作，是名护士，平时工作比较辛…
本科,164,暂未购车,与父母同住,55,双鱼座,回族,虎,--,"32,40","175,185",不限,本科,未婚离异,北京,小開鈊,离异,海淀,1、别一上来就宝贝宝贝的叫，还没认识几天就来句我爱你，想和你结婚这类的话语，大家都老大不小了，别那么天真了，会做比会说更真实。和我玩嘴炮的人，你还是别在我身上浪费时间了， 2、第一…
本科,161,已经购车,与父母同住,70,巨蟹座,汉族,鼠,B,"33,42","170,185",不限,不限,不限,北京,月光,离异,朝阳,本人未婚，系统信息瞎改！我想踏踏实实找个人一起过日子。我喜欢他他喜欢我。没有秘密。没有出轨。没有不开心。性格不合适可以磨合。习惯不一样可以适应。只要都有一颗想一直走下去的决心就好 …
本科,168,暂未购车,已购房,50,巨蟹座,汉族,狗,AB,"58,68","175,190",不限,不限,不限,不限,火柴盒,离异,西安,火柴盒中装的是心，平淡之缘!很多年独自过去了，没有看信邮票，来信请付邮票～...
本科,172,暂未购车,暂未购房,60,狮子座,其它民族,牛,O,"46,58","170,190",不限,本科,不限,辽宁大连,yuqiu,离异,大连,再次声明，不贴邮票的朋友请不要浪费您的时间，因为我无法查看您的来信，只有立即删除。     相识是缘分，认识我是你的福分！希望找到真诚的朋友。      没有照片，&quot;不直…
本科,165,暂未购车,暂未购房,50,白羊座,汉族,鼠,B,"30,48","170,188",不限,不限,不限,福建厦门,开心的认识你,未婚,厦门,"我一个爱笑的女孩,希望另一半的他能够疼我爱我...."
本科,166,暂未购车,住单位房,50,处女座,汉族,兔,O,"25,32","178,190",不限,不限,不限,北京,瓶子里的鱼,未婚,石景山,"谁也没有想到当初一句玩笑话,今天真的成了现实;又或者你并没有当做玩笑,你是很严肃的说,只是我没有认真在听. 努力就有回报 人 一定要靠自己！..."
本科,165,暂未购车,住单位房,57,射手座,汉族,猪,B,"24,30","170,190",不限,本科或以上,未婚,湖北武汉,浮光流影,未婚,武汉,大千世界，希望找到我的那个他。将爱放在远方，那里面朝大海，春暖花开...
大专,170,暂未购车,住单位房,53,巨蟹座,汉族,猪,B,"23,42","155,190",不限,不限,不限,不限,三文鱼的猫,未婚,南京,我会选择等待他的出现，在他出现之前，我要照顾好自己...
双学士,168,已经购车,已购住房,55,双鱼座,汉族,兔,B,"44,53","173,185",不限,本科或以上,离异丧偶,上海,life,离异,闵行,世间最珍贵的不是得不到和已失去，而是现在能把握的幸福。   爱要懂得珍惜，拥有一个人就一定要好好去爱他/她。否则一旦错过就不会再来。  一个大方得体，随和、有气质，愿意倾听和理解的…
大专,163,暂未购车,已购住房,56,双子座,汉族,马,B,"58,69","172,182",不限,不限,不限,广东珠海,昏丫,离异,珠海,"古藤，老树，昏丫~小桥，流水，人家^_^
佳缘，网站，征婚~诚觅，夕阳，佳翁^_^
只求：君健，貌端~老年，大学，比肩^_^
声乐，瑜伽，同修~寒暑，候鸟，同游^_^
倘若，君临，…"
大专,159,已经购车,已购住房,43,金牛座,汉族,牛,A,"34,39","173,180",不限,大专,未婚,上海,玉儿,未婚,青浦,我 是一个性格开朗 善良感性；真诚和善 非常重感情 顾家的女孩；通情达理和贤惠是我最大的优点，在这里希望可以遇到真心懂爱并且以爱情为目标 以结婚为目的 的那一位，我向往的婚姻生活是…
大专,160,暂未购车,住单位房,52,摩羯座,汉族,牛,O,"69,76","168,178",不限,本科或以上,丧偶,湖北武汉国外广东,yuxiang491*,丧偶,武汉,你说，你在大海的尽头。我说，我要把你找寻。于是，单纯的心踏上了爱情征途，开始了颠沛流离的生活。时间慢慢的消逝，岁月渐渐的流失，亲爱的你何时出现？......
大专,166,已经购车,已购住房,--,狮子座,汉族,鼠,O,"30,45","170,190",不限,本科,未婚离异,四川成都,焱,离异,成都,我长得一般，性格算开朗，自觉善良，家里父母性格比较好，父母也通情达理，爸爸要求严格些，妈妈温柔善良，本人离异有个儿子由爸妈帮忙在带。在这里不求大富大贵，只求遇到一个兴趣爱好性格差不…
本科,160,已经购车,已购住房,50,巨蟹座,汉族,猪,B,"31,46","170,185",不限,本科,未婚离异,江苏南京,方梓溪,未婚,南京,"烦请各位看清以下介绍再决定发信与否，谢谢！

个性状态：
爱运动，爱旅游。爱依靠，爱自由。爱奋斗，爱享受。爱自然，爱生活。
意志坚定，柔韧性佳，外表独立，内心柔软，自制力不足，也时…"
大专,163,暂未购车,已购住房,58,天秤座,汉族,猪,A,"50,66","170,186",不限,大专或以上,离异丧偶,广东北京香港国外,水淼,离异,广州,我珍惜人生中每一次相识；天地间每一份温暖；朋友间每一个知心默契；    相携相伴真诚度过人生。    我未来的另一半要孝敬老人，因为这一点是一个人善良的基点；要有自己的事业，因为事…
硕士,162,--,--,--,处女座,汉族,鼠,A,"20,50","160,190",不限,不限,不限,不限,罗冰,未婚,河北,我轻轻的走了，    正如我轻轻的来，    我挥一挥衣袖，    只带走一丝尘埃。...
高中中专及以下,160,暂未购车,与人合租,50,天秤座,汉族,狗,B,"30,45","175,190",不限,不限,不限,广东,seven,未婚,深圳,这个世界上，总有一个人在等你，总有一个人会给你安心的幸福，总有一个人会陪你到老，这个人，要珍惜，要感恩。你是我要找的幸？我现在是个一无所有的人，如果你觉得合眼缘的话，就带我走...…
大专,165,暂未购车,与父母同住,48,白羊座,汉族,牛,其它,"24,41","不限,",不限,不限,不限,不限,love,未婚,成都,妈妈说这世界上没有任何人对我有他们对我好，，我想创造一个奇迹，，            说明:        1.长头发拒绝回信....        2.油腔滑调拒绝回信...        3…...
本科,160,已经购车,已购住房,45,水瓶座,其它民族,狗,O,"35,48","168,180",不限,本科,不限,湖南长沙上海北京国外,等你来爱,未婚,长沙,我不是最好但是对你是真心的，你是我的追究，是我的未来.希望今年在佳缘找一位真心想结婚的男士！非诚勿扰！注：心态不平和者、不敢直面人生者、无照片者，虚报年龄和婚姻状况者，敬请勿扰！多…
大专,160,暂未购车,已购房,62,狮子座,汉族,羊,B,"40,45","168,",不限,大专,未婚离异,广东广州广东珠海湖北宜昌湖北武汉,冰爽,离异,广州,"我并不羡慕奢华的物质生活，请用你自己的人身魅力来吸引我！
       首先要自我清楚：为什么要找对象？婚姻是什么？什么是爱？人生风险无处不在，最坏的情况你会怎么做？有什么担当？
…"
大专,165,暂未购车,暂未购房,--,巨蟹座,其它民族,鼠,--,"20,50","160,190",不限,不限,不限,不限,丫头,未婚,阿里,如何让我遇见你，        在我最美丽的时刻，        为这我已在佛前求了五百年        求它让我们结一段尘缘        佛 于是把我化作一棵树        长在你…...
本科,162,暂未购车,暂未购房,46,天秤座,壮族,猪,O,"20,50","160,190",不限,不限,不限,不限,佳缘会员,未婚,南宁,哥哥，您好有文彩，句里行间句句说到我心里去了。可以做个朋友吗？我觉得一个人做每件都是带着目的和利益去的会非常之累。您觉得呢？
本科,168,已经购车,暂未购房,55,双子座,汉族,马,O,"42,50","170,190",不限,大专,未婚离异,福建福州,红尘结怨,离异,福州,我在福州，外地的朋友就不要给我发信息了谢谢，不希望彼此浪费时间，人到中年还是不要为任何理由换城市的好。我身材高挑，短婚未育，我善良不虚伪，有话直说，做事坦荡，比较独立，喜欢动物，养…
本科,162,暂未购车,已购住房,58,摩羯座,汉族,羊,AB,"50,60","166,190",不限,大专,不限,北京,寻爱,离异,朝阳,征婚条件：    1、在北京已购住房。    2、经济稳定。    3、爱家有责任心的男士。              经历过生活的坎坷和磨砺，我想追寻后半生的幸福，我温柔贤惠，善…
大专,156,已经购车,已购住房,50,巨蟹座,汉族,鼠,AB,"59,63","170,178",不限,不限,不限,不限,feixiang,离异,呼和浩特,本人性格直爽开朗、热情大方，诚实善良。中学高级教师，目前已退休。现旅游休闲生活为主。照片是去年在北京照的，还有今年去西藏照的。                           …
硕士,163,暂未购车,暂未购房,--,金牛座,汉族,猪,A,"27,32","173,185",不限,硕士或以上,不限,不限,千千公主,未婚,香港,"茫茫人海中找到你，彼此相互珍惜一直到老！
     真心结交聪明认真、办事利落的优秀男士！
     waiting for you!"
本科,163,暂未购车,已购住房,--,射手座,汉族,狗,A,"26,32","170,190",不限,本科或以上,不限,湖南,新叶,离异,常德,阳光很好的时候，一杯咖啡，一本好书，明亮的落地玻璃窗，爱人在旁，孩子在侧，多美的一幅景象啊。期待你的出现，我们的幸福才刚刚开始……...
大专,156,暂未购车,已购住房,53,金牛座,汉族,狗,O,"42,48","160,190",不限,大专或以上,不限,不限,lucy,离异,梧州,想自己是个古代的女子，做一个平凡的家庭主妇，一心一意相夫教女，不必面对外面的世界。可以在冬日的暖阳里舒适地从睡梦中醒来，然后下厨，迎接心爱的家人下班、放学回家，在暖融融的灯光下，围…
本科,160,--,暂未购房,--,天蝎座,汉族,虎,A,"38,或以上","175,",不限,大专或以上,未婚离异,上海,♡☜♥Amy♥☞♡,未婚,静安,浩渺的网络里，在无数的擦肩而过中相识相知。相信了冥冥之中的缘份，总想轻轻地对你说：今生遇见你真好！        在这个世界上，最浪漫的力量是不离不弃，最温柔的力量是一心一意，最强…
高中中专及以下,158,暂未购车,住亲朋家,52,处女座,汉族,鸡,O,"68,79","160,180",不限,不限,不限,不限,彩云,离异,广州,愿上天赐给我一个好伴侣...................!真诚相爱品格好的优秀男士，我是舞蹈老师艺木熏陶使我健美，上传了五张穿蓝衣服的照片.2014.3.18于家里拍的.今天上传了2021年的照片一第1至笫5张......
本科,160,暂未购车,已购房,45,处女座,汉族,龙,A,"38,46","170,180",不限,大专,不限,湖北北京广东,张兰A,未婚,武汉,               在这世界上，总有一个人在等你，总有一个人会给你安心的幸福，总有一个人会陪你到老，这个人，要珍惜，要感恩。你是我要找的那个人吗？再这简单介绍下我自己，我…
高中中专及以下,158,暂未购车,独自租房,50,双子座,汉族,鼠,O,"45,55","160,175",不限,不限,不限,广东深圳香港香港,蓉儿♥♠,离异,深圳,　　爱是责任，爱是一辈子的承诺，爱是相互的扶持，有伟大的爱情，有轰轰烈烈的爱情，然而，我从来就相信爱情应该渗透在生活中的点点滴滴，关心，鼓励，两个人不离不弃，平凡而不平淡，浪漫温馨…
