education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
硕士,175,已经购车,住亲朋家,65,双子座,汉族,猴,B,"30,45","160,175",不限,本科或以上,不限,北京,老杨,离异,海淀,健康、充满活力、平和，希望她本科以上学历，健康...
本科,170,暂未购车,暂未购房,72,狮子座,汉族,龙,A,"36,42","157,170",不限,大专,未婚离异,北京,aaronmore,离异,海淀,"活了40多年，就想明白三件事情！
第一：做什么事情只要问心无愧，就不会后悔，也就不会痛苦！
第二：万物皆为我所用，但非我所属！
第三：女人，其实就是我时间，精力，物质的结合体！
另…"
本科,178,已经购车,已购住房,58,天蝎座,汉族,虎,O,"不限,","不限,",不限,不限,未婚离异,不限,陈宇静,离异,深圳,"在这般寂静的夜里等着你 
重拾那时忘记了的微笑 
距离当时只有短短的日子 
一想到就会温柔起来 
去到星星聚落的地方 
祈求你永保笑容 
即使现在遥不可及 
我们一定能够重逢吧 
…"
本科,178,已购车（中档型）,已购住房,75,射手座,汉族,羊,A,"35,48","160,173",不限,不限,不限,海南,网中自有颜如玉,离异,省直辖,男，39，北京人，未婚，政府机关副处级公务员，大学本科，高178，相貌应该还算可以，自有住房二套，可惜尚欠银行贷款，桑2000破车一辆，可惜…
本科,180,已经购车,已购住房,85,狮子座,汉族,兔,O,"40,52","155,175",不限,不限,不限,北京,srj1010,离异,朝阳, 快乐的日子，总是令人期待。美好的踪影，正在不远的地方，轻轻召唤，我从千里之外，遍寻你的足迹，只为了合上你的节拍。...
大专,172,暂未购车,暂未购房,68,双子座,汉族,兔,A,"28,36","157,167",不限,不限,未婚离异,江苏南京,风雨男,未婚,南京,我是在南京，想找一个能谈在一起，愿意一起用心来经营爱情和婚姻的人，携手走过人生！共同为家庭和爱情还有婚姻，付出彼此的爱！ 还有，骗子，这个托那个托的，投资什么，乱七八糟的不要理我，…
本科,170,暂未购车,需要时购置,66,巨蟹座,汉族,龙,A,"52,59","158,",不限,不限,不限,浙江杭州湖北安徽江苏,㋀,离异,杭州,本科毕业三十多年，01年从国家特大型企业全家引进到杭州。从事过技术、管理，做过生意开过公司。经历多凤凰涅槃。觅懂道理互敬互爱的携手后半生伴侶。请温州、台州、衢州生活的就不要发了。另…
本科,175,已经购车,已购住房,65,双子座,汉族,猪,A,"37,43","158,170",不限,不限,离异丧偶,上海,八乐大叔,离异,普陀,1 爱可以简简单单。但不能随随便便。&lt;BR&gt;⒉好男人经得起诱惑，好女人耐得住寂寞。&lt;BR&gt;⒊骄傲的女人大都嫁给了卑微的男人，骄傲的男人娶的大都是卑微的女人。…
本科,173,暂未购车,独自租房,65,金牛座,汉族,猴,O,"27,38","160,172",不限,不限,不限,广东广州,寂静歌德,离异,广州,我是一个感情和生活都是经历丰富的人，两个人在一起最重要的是 情趣。有情趣了大家都更愿意亲近对方。才有更多的走下去的可能。只有对方喜欢和你一起，才有其他的可能，如相处，如真诚…等等。…
本科,173,暂未购车,已购房,--,狮子座,汉族,狗,A,"28,38","158,188",不限,大专,未婚,广东,宸雨,未婚,深圳,爱情，就像海里的沙，只有你用心去呵护它，用泪和心血去滋润它，让它沉醉于心才能成为一颗珍珠。我期待，生命中最重要的宝贝在世纪佳缘出现，和我一起完成寻找梦想的过程。......
大专,178,已经购车,已购住房,73,双鱼座,汉族,鼠,AB,"43,47","166,170",不限,高中中专及以下,离异丧偶,黑龙江,♡缘分天空★,离异,哈尔滨,"人和人不管怎么认识.都在于缘分.天空的星星也有你也有我,彼此都在注视着........希望能找到另一半.。..."
本科,173,已经购车,已购住房,80,双鱼座,汉族,马,A,"25,36","155,172",不限,不限,不限,不限,执子之手_♡,未婚,深圳,【置顶】单身非离异无婚史无小孩！！  听说被投诉了，可能是最近怼了一些做广告拉客户拉人头的业务精英，给各位添麻烦了！！  遇一人白首，择一城终老，予一己真心，盼一生偕老！  死生契…
大专,173,已经购车,暂未购房,58,水瓶座,汉族,猪,B,"不限,","不限,",不限,不限,不限,不限,胤2007,离异,佛山,乐观、自信、爱!!!!!!!!!!!!!!!!...
本科,175,暂未购车,已购住房,62,水瓶座,回族,鸡,AB,"18,43","160,180",不限,不限,不限,不限,爱到无极限,未婚,商丘,要找一位有责任心，同情达理，思想水平高，对信仰感情比较坚定的。...
硕士,172,已经购车,已购住房,70,白羊座,汉族,猴,A,"40,51","157,168",不限,大专,不限,辽宁沈阳,阳光,离异,沈阳,向往简单/幸福的生活 关于我： 普通知识分子家庭长大，家教传统，性格内敛，热爱生活，有自己喜欢的工作。工作之余喜欢做菜，跑步，旅行，摄影。对物质生活没有太高的追求，简单舒适就好。喜…
本科,175,暂未购车,已购住房,65,金牛座,汉族,马,其它,"23,35","160,172",不限,不限,未婚离异,不限,lee8,未婚,澳门,"未來的另一半你好，我是一個在澳門，珠海生活，工作了六年多的香港人。生活圈短期離不
开這裡，週末假日才回香港探望家人，舊朋友。
我平日最爱好是運動（網球,羽毛球,足球,遊泳等），也熱…"
本科,170,已经购车,已购住房,60,白羊座,汉族,狗,A,"20,40","150,",不限,高中中专及以下,未婚离异,广东广州湖南,不只是吸引,离异,广州,"工作多年，重事业，更爱家。
渴望与同样重情爱家且忠厚、踏实的你相依相偎，与你共同经营我们的爱和创建平静、安逸、温馨、洋溢生活气息的家。
喜欢亲近大自然，有在足够积累后到山区，到乡村…"
高中中专及以下,174,暂未购车,暂未购房,65,金牛座,汉族,蛇,O,"24,32","160,170",不限,不限,未婚,不限,昊渊之魄,未婚,日照,你见，或不见我  我就在那里   不悲不喜    你念，或不念我  情就在那里   不来不去    你爱  或不爱我    爱就在那里   不增不减   你跟，或不跟我  我的手就…
本科,170,已购车（豪华型）,已购房,68,天蝎座,汉族,马,O,"20,38","160,170",不限,大专,不限,广东,追寻月光,离异,东莞,"真的没想到我会成为佳缘中的一员。
“前尘往事成云烟，消散在彼此眼前。”
一直过于追求事业却疏于经营好自己的家庭，失去了，伤痛了，又回到了单身的行列。
向往一种真爱，能心灵相通，相互…"
本科,172,暂未购车,已购住房,65,双鱼座,汉族,羊,B,"28,38","160,170",不限,本科,未婚,辽宁沈阳,isaacnewton,未婚,沈阳,说说我吧：虽然年纪不小 但是仍对这个世界充满敬畏和好奇 不太执着于追求金钱 真诚幽默 心存济物 事有归着 有担当 内心强大 对了 佳缘的照片没有高光、强曝及任何其他处理，也没选择什…
本科,168,已经购车,已购住房,68,狮子座,汉族,鸡,A,"33,43","158,170",不限,本科或以上,未婚,辽宁广西黑龙江,傲风立雪,离异,曲靖,爱因才华和智慧而绚烂。爱情可贵在于彼此关怀、忠诚、牵挂、尊重、负责、同进步，共荣辱、心心相印、携手终生。美满婚姻离不开一定的物质财富，但更应注重精神感受，更追求崇高的精神境界，正所…
大专,174,暂未购车,需要时购置,75,白羊座,汉族,鸡,A,"42,","160,174",不限,不限,未婚,不限,三江源☆,未婚,焦作,人类与自然的和谐健康、活泼、轻松、愉快......纯朴、善良、真诚、厚重、聪明、智慧、成熟、稳重、端庄、文雅、豁达、开朗、宁静、淡薄、充实、追求、体贴、孝敬、关爱、同情......…
本科,168,暂未购车,需要时购置,55,白羊座,汉族,狗,B,"36,44","155,169",不限,大专或以上,不限,广西柳州,人生逆转,离异,柳州,静待缘分，期待改变一个人的生活！最近迷上中国山水画，提升中.........
本科,175,已经购车,已购住房,68,巨蟹座,汉族,马,O,"37,50","不限,",不限,不限,不限,天津,阿杰_29,未婚,和平,想找一个好女孩，好好过日子。    想带着她去看星星、去看月亮。...
硕士,185,已经购车,已购住房,80,射手座,汉族,羊,B,"27,37","164,174",不限,本科,未婚,国外澳大利亚北京,边吃边睡,未婚,东城,假如多年后你我枝凋叶尽~ 还彼此依偎在寂寞的荒原~ 任凭那沙吹日晒风雕雨淋~ 也不能风化掉比翼的痴心~ 豪迈的矗立在万年的戈壁~  ----- Every soul is a divine vessel to quest......
高中中专及以下,181,已经购车,已购住房,78,双鱼座,汉族,蛇,--,"27,33","163,173",不限,不限,未婚,辽宁沈阳,微笑的凡夫,未婚,沈阳,喜欢传统文化的我，为人也相对传统，    经常写一些和国学相关的小文章，    写出来是为了明确自己的信仰，    并且也希望大家对佛、道、儒等家的观点有个正见。        马…
本科,179,已购车（经济型）,已购房,65,巨蟹座,汉族,猪,AB,"24,35","155,170",不限,不限,不限,重庆,木公夏,未婚,渝北,岁月在流逝，只想找个和我相携一生的伴侣，那是最美的风景：一杯浓浓的咖啡，露台上的两把藤椅上两个慢慢老去的爱人，迟暮但安详。...
本科,186,已经购车,已购住房,88,射手座,汉族,猴,O,"20,35","160,200",不限,不限,不限,广东河南,古岛,未婚,深圳,"人生之路,说长不长,说短不短;人情温暖,世态炎凉,古今一辙.人生不需太多知己,有一足矣!如能有幸与君相识,我将会尽毕生而加倍珍惜!相知无远近,惜爱方长久!           …"
本科,178,已经购车,与父母同住,75,双子座,汉族,兔,B,"36,40","160,170",不限,大专,未婚,上海,平淡是真的我,未婚,杨浦,"1)本人未婚  2)给我写信的女孩要有照片  3)离异女士   本人资料都是真实,如觉的我还可以,请给我来信,我是很认真滴.（1.离异离异离婚的别打搅我，谢谢，谢谢谢谢，再次感谢。…"
本科,173,暂未购车,已购住房,69,双子座,汉族,狗,B,"66,74","160,170",不限,大专,不限,不限,zhaoyu☞,离异,太原,事业单位正高 性格内敛而不张扬 温良恭俭让 善良宽厚勤快干净 无烟酒麻陋习 求温和 善良 实在的女士  相携相伴，共度人生。         ......
本科,166,暂未购车,已购房,64,双子座,汉族,猴,B,"26,40","155,170",不限,不限,不限,四川,dephisen,离异,成都, 软件工程师。文科生的文史哲与理科生的逻辑条理都有，知识结构和兴趣面还将就，能或浅或深聊些，信奉中国的哲学思想和为人处世之道，如仁义礼智信，喜欢唱歌，喜欢舒心的音乐和欣赏极美的舞…
本科,180,暂未购车,与人合租,90,处女座,汉族,猪,O,"28,35","163,175",不限,大专,未婚,山东济南北京,★可乐加冰★,未婚,济南,万花丛中只寻觅属于我的那朵小花，我愿生生世世与你共沐阳光，携手散步沙滩，彼此映衬、相敬相爱...
本科,166,已经购车,已购住房,68,白羊座,汉族,龙,A,"40,50","155,160",不限,不限,不限,广东广州,gz-bob,离异,广州,缘分的东西真的很难说．希望在这里能遇上合适的人．...
本科,176,已经购车,已购住房,70,天蝎座,汉族,猪,A,"18,30","160,175",不限,不限,不限,天津,爱情避风港♡,未婚,南开,普通的我，有着似火的热情，        希望在这里能找到自己的另一半，也希望和我一样的人都能得到幸福~~        我爱我的家庭，我的父母~~~~~~        我想以我…
硕士,167,已购车（经济型）,已购住房,62,金牛座,汉族,鸡,B,"32,38","158,170",不限,本科,不限,湖南衡阳湖南永州湖南长沙,东苑人,未婚,衡阳,喜欢研究炒菜，搞菜技术一流，也是专业吃货，过年亲朋来我家，吃我炒菜那是一种享受。乐于自驾游运动爬山，走访田园风光。性格开朗乐观包容，善于推理且不乱发脾气，和我认识初次都对我印象一般…
本科,173,已经购车,已购住房,68,天蝎座,汉族,猴,O,"36,46","152,172",不限,不限,离异,不限,阿喜兄弟,离异,通化,我真诚相亲，我是吉林通化的，在交通运输局工作，本科文化，心态阳光，有正确的人生观，品貌端正，成熟稳重，不抽烟，不喝酒，早睡早起，作息时间规律，是一个有担当，有责任心的传统男人，诚找…
本科,175,已经购车,已购住房,72,摩羯座,汉族,狗,B,"不限,","不限,",不限,不限,不限,不限,木华黎,离异,临沂,我是比较安静平淡稍乏味的一个人，不吸烟喝酒，不去夜店KTV，不看综艺八卦，不炒股投资，不爱豪车不喜美食，也不打牌不玩手游，不看直播、抖音、快手等。希望在这里遇到有缘分的朋友，也祝大…
本科,175,已经购车,需要时购置,--,天秤座,汉族,蛇,B,"29,37","不限,",不限,本科,不限,云南昆明,PhoenixXi,未婚,昆明,最快乐的人未必拥有最好的东西．他们只是随心所欲．使身边的一切跟随自己的意愿 不付出就不能得到任何东西，要得到一样东西必须付出同等的代价。......
